event_id,asset_id,token_id,payment_id,symbol,address,image_url,name,decimals,eth_price,usd_price
245236815,23140853,7626,2.0,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg,Wrapped Ether,18.0,1.000000000000000,3165.420000000000073000
245236814,26045730,3233,1.0,ETH,0x0000000000000000000000000000000000000000,https://storage.opensea.io/files/6f8e2979d428180222796ff4a33ab929.svg,Ether,18.0,1.000000000000000,3160.559999999999945000
245236813,17527443,9017,2.0,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg,Wrapped Ether,18.0,1.000000000000000,3165.420000000000073000
245236816,17135787,1111,2.0,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg,Wrapped Ether,18.0,1.000000000000000,3165.420000000000073000
245236812,17170323,2374,2.0,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg,Wrapped Ether,18.0,1.000000000000000,3165.420000000000073000
245236811,24844563,9029,2.0,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg,Wrapped Ether,18.0,1.000000000000000,3165.420000000000073000
245236810,17163642,1876,2.0,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg,Wrapped Ether,18.0,1.000000000000000,3165.420000000000073000
245236809,17144049,1709,2.0,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg,Wrapped Ether,18.0,1.000000000000000,3165.420000000000073000
245236807,17527420,8999,2.0,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg,Wrapped Ether,18.0,1.000000000000000,3165.420000000000073000
245236806,17342009,5367,2.0,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg,Wrapped Ether,18.0,1.000000000000000,3165.420000000000073000
